|intergenic|HE605202.1:0-714()	inter	0.413165266106	cpar
|intergenic|HE605202.1:1493-1757()	inter	0.386363636364	cpar
|intergenic|HE605202.1:7193-7262()	inter	0.405797101449	cpar
|intergenic|HE605202.1:7519-7894()	inter	0.36	cpar
|intergenic|HE605202.1:8125-8342()	inter	0.400921658986	cpar
|intergenic|HE605202.1:10793-10797()	inter	0.0	cpar
|intergenic|HE605202.1:12330-12436()	inter	0.330188679245	cpar
|intergenic|HE605202.1:13438-13586()	inter	0.351351351351	cpar
|intergenic|HE605202.1:14729-14833()	inter	0.269230769231	cpar
|intergenic|HE605202.1:16735-16894()	inter	0.408805031447	cpar
|intergenic|HE605202.1:17097-17294()	inter	0.41116751269	cpar
|intergenic|HE605202.1:22960-23071()	inter	0.414414414414	cpar
|intergenic|HE605202.1:25099-25157()	inter	0.224137931034	cpar
|intergenic|HE605202.1:26981-27172()	inter	0.350785340314	cpar
|intergenic|HE605202.1:29614-29858()	inter	0.295081967213	cpar
|intergenic|HE605202.1:33292-33474()	inter	0.395604395604	cpar
|intergenic|HE605202.1:35658-35818()	inter	0.425	cpar
|intergenic|HE605202.1:37042-37075()	inter	0.242424242424	cpar
|intergenic|HE605202.1:45331-45803()	inter	0.423728813559	cpar
|intergenic|HE605202.1:50622-50787()	inter	0.393939393939	cpar
|intergenic|HE605202.1:51132-51212()	inter	0.3375	cpar
|intergenic|HE605202.1:53924-54325()	inter	0.418952618454	cpar
|intergenic|HE605202.1:59280-59428()	inter	0.304054054054	cpar
|intergenic|HE605202.1:61434-61526()	inter	0.315217391304	cpar
|intergenic|HE605202.1:65243-65386()	inter	0.251748251748	cpar
|intergenic|HE605202.1:66274-66409()	inter	0.355555555556	cpar
|intergenic|HE605202.1:67769-67784()	inter	0.333333333333	cpar
|intergenic|HE605202.1:69509-70002()	inter	0.359026369168	cpar
|intergenic|HE605202.1:72084-72201()	inter	0.376068376068	cpar
|intergenic|HE605202.1:72522-72735()	inter	0.399061032864	cpar
|intergenic|HE605202.1:74490-74761()	inter	0.409594095941	cpar
|intergenic|HE605202.1:75439-75629()	inter	0.384210526316	cpar
|intergenic|HE605202.1:82694-82878()	inter	0.364130434783	cpar
|intergenic|HE605202.1:83580-84536()	inter	0.34309623431	cpar
|intergenic|HE605202.1:86630-86847()	inter	0.382488479263	cpar
|intergenic|HE605202.1:113097-113362()	inter	0.366037735849	cpar
|intergenic|HE605202.1:114252-114585()	inter	0.321321321321	cpar
|intergenic|HE605202.1:119710-120001()	inter	0.298969072165	cpar
|intergenic|HE605202.1:121479-121599()	inter	0.366666666667	cpar
|intergenic|HE605202.1:122470-122712()	inter	0.252066115702	cpar
|intergenic|HE605202.1:125069-125104()	inter	0.285714285714	cpar
|intergenic|HE605202.1:125321-125472()	inter	0.377483443709	cpar
|intergenic|HE605202.1:127287-127644()	inter	0.336134453782	cpar
|intergenic|HE605202.1:129325-129449()	inter	0.362903225806	cpar
|intergenic|HE605202.1:131132-131214()	inter	0.292682926829	cpar
|intergenic|HE605202.1:134563-134742()	inter	0.413407821229	cpar
|intergenic|HE605202.1:136641-136881()	inter	0.395833333333	cpar
|intergenic|HE605202.1:140827-141217()	inter	0.34358974359	cpar
