|intergenic|Ca22chr1A_C_albicans_SC5314:0-6()	inter	0.5	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:4397-4408()	inter	0.454545454545	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:5417-6268()	inter	0.359576968273	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:7234-7539()	inter	0.314754098361	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:8304-8596()	inter	0.458904109589	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:9191-9294()	inter	0.330097087379	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:11995-12162()	inter	0.419161676647	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:16116-16129()	inter	0.461538461538	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:17328-17337()	inter	0.666666666667	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:21714-21721()	inter	0.428571428571	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:25326-25328()	inter	0.0	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:29488-29562()	inter	0.202702702703	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:31543-31841()	inter	0.355704697987	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:37581-37850()	inter	0.301115241636	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:41770-41788()	inter	0.333333333333	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:43509-43548()	inter	0.0	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:43679-43802()	inter	0.0650406504065	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:49843-49996()	inter	0.313725490196	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:50743-50805()	inter	0.177419354839	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:53097-53098()	inter	1.0	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:66324-66583()	inter	0.285714285714	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:68902-69188()	inter	0.346153846154	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:70902-70950()	inter	0.354166666667	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:73422-73579()	inter	0.337579617834	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:73964-74055()	inter	0.197802197802	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:77828-77846()	inter	0.166666666667	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:79669-79829()	inter	0.3125	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:81053-81232()	inter	0.296089385475	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:81952-81954()	inter	0.5	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:87248-87358()	inter	0.309090909091	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:93694-93969()	inter	0.345454545455	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:94955-95144()	inter	0.343915343915	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:96713-96815()	inter	0.294117647059	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:101423-101436()	inter	0.384615384615	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:103805-103867()	inter	0.290322580645	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:106924-106938()	inter	0.214285714286	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:116072-116166()	inter	0.287234042553	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:116714-116851()	inter	0.262773722628	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:123431-123533()	inter	0.225490196078	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:125733-125878()	inter	0.241379310345	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:134078-134253()	inter	0.354285714286	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:136806-137281()	inter	0.288421052632	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:141772-141892()	inter	0.175	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:143868-144799()	inter	0.293233082707	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:145096-145458()	inter	0.276243093923	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:150354-150606()	inter	0.321428571429	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:155286-155442()	inter	0.192307692308	calb
|intergenic|Ca22chr1A_C_albicans_SC5314:163251-164193()	inter	0.329087048832	calb
